block_number,from_address,to_address,transaction_id,exchange_rate
24954901,0x000000000004444c5dc75cb358380d2e3de08a90,0x0000000aa232009084bd71a5797d089aa4edfad4,0xfd200288a4b93f3320a8dd8e56b23594594359dfa684fcade485a43370103b75,1257.5466840451734491174172123840352439558050031996
24954901,0x2c0552e5dcb79b064fd23e358a86810bc5994244,0x084c0ec7f5c0585195c1c713ed9f06272f48cb45,0xe956884a36b60e253af3bbd7b192f91057897b49430b08e9f8b818a846f1d549,2315.4478492025132914451425809569840502658289028516
24954901,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x2c0552e5dcb79b064fd23e358a86810bc5994244,0xe956884a36b60e253af3bbd7b192f91057897b49430b08e9f8b818a846f1d549,2315.4758820686321894635089415176413726437892701788
24954901,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x839ac639f8af760fea42ec9935a80634912c50165a02744c723f1096968a8ace,2315.4699580908817905359663760198085291774701959614
24954902,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x42e213a3ad048e899b89ea8cb11d21bc97b84748,0xdfa5aedf508e3a6e556bb3fd1de36d49d957ca21f1bc6221ab31cdd8b23288c8,2315.4510913520329901972479868912518447908536733771
24954902,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x63242a4ea82847b20e506b63b0e2e2eff0cc6cb0,0xfc512505ee394436f9feadd9c1456c492151a3014f1df227f42759fb5269720f,2315.6715196328641482850276204377853259905256016254
24954902,0x63242a4ea82847b20e506b63b0e2e2eff0cc6cb0,0xe3d41d19564922c9952f692c5dd0563030f5f2ef,0xfc512505ee394436f9feadd9c1456c492151a3014f1df227f42759fb5269720f,2315.6715196328641482850276204377853259905256016254
24954902,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0x3611b82c7b13e72b26eb0e9be0613bee7a45ac7c,0x59609ac7065f6b79e534c363a3099e564199a4df8f5b8764c470d41a58dcedab,2315.5141135416657552511129675354924202327733371122
24954902,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x3611b82c7b13e72b26eb0e9be0613bee7a45ac7c,0x59609ac7065f6b79e534c363a3099e564199a4df8f5b8764c470d41a58dcedab,2315.4314399917744196525187133394864672835159072269
24954902,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0xfedc1b99fbaca379bc0b859a28aa1710ef7076c352862162df17a93ebab7b26d,2315.8928417087953019823863419117512933437880988574
24954902,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,0x9b9b5c288bd37685abfdd1646cedbb993986449156c424fab10aa060d189f39a,2315.4282920970249207103499868222623752502522664106
24954904,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0xa8f8296f4053fd65e89b245d6c7f983a70234c8b,0x2bf561b54ab57cf89a3eaaefc4741a045398637d7c08833214f11357ee2db830,2315.24748
24954904,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0xa8f8296f4053fd65e89b245d6c7f983a70234c8b,0x2bf561b54ab57cf89a3eaaefc4741a045398637d7c08833214f11357ee2db830,2315.3524222222222222222222222222222222222222222222
24954904,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0x3611b82c7b13e72b26eb0e9be0613bee7a45ac7c,0x14cbc7836a6d562fc0a2307a58c78decd814b9f8b972f5eaff03a1aa39ebf694,2314.8729245631261104033167185707765257964904125822
24954905,0x2c0552e5dcb79b064fd23e358a86810bc5994244,0x084c0ec7f5c0585195c1c713ed9f06272f48cb45,0x6295e24fb44d95436920ed0dbdd80f20e826831019bb4250654018e3bb387657,2321.2491273996509598603839441535776614310645724258
24954905,0xef6fc636a63859e08ad3479fe456262eed2e5042,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x5072f0272c40a11bee17e8e13831a6e16283375a063730f9a88665dc64cf5b35,2316.0117860693367648096131653093775384845139704663
24954905,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x8b88f7739e87ea259c205e8d80f6a645c416d58a5f6034a21bc0fb2c1a49f40c,2315.782848508980098093559513561512194986846971253
24954905,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,0xe0a5b201a6acd7f00ca3ef635c9ffa9a3342a289edc391fdeced6c317b07ce3f,2314.6598256715523223005305854463485412185510084949
24954906,0x4c3ccc98c01103be72bcfd29e1d2454c98d1a6e3,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0xb778b3da52c989f47984ba6b9ca9b9395465c1eca3ba618ee549d4d236a44478,2315.3618158500143022781977960830899489226123434412
24954907,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0xe64ff605179971dd54725c21132ee726ad183a429acf84e54ff6b4aa92731c68,2315.7132121106786562088384199989924533017909311155
24954911,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xef6fc636a63859e08ad3479fe456262eed2e5042,0xe3b51915e0f65dc9da7faf6a0bea959a3c477070cc923db83cf2ee53755fbe2b,2313.6957013978211582995019938332433116604254159567
24954911,0x000000000004444c5dc75cb358380d2e3de08a90,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xe3fcc223b80c9bb790e1e9a1f1d0257bb4209f2a1da5b0c506f399ca98c4e1e0,258.60433124180921616096224014212023419273839941765
24954911,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x8ead5e7862090489b22a0ec3ac6d924b02152dd71bfb727edfe5859c2db21314,2315.9160748158818010984289886622067109651460485249
24954913,0x0000000aa232009084bd71a5797d089aa4edfad4,0x000000000004444c5dc75cb358380d2e3de08a90,0x0f8fd5919f52fe876ff768c25b49a413ebc8dde99fd6c0a6b652e5aaa6eb12b9,1128.0586319763798962848958286368171881535523708211
24954913,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x4ef116534095d02c9fae216408c50a9b2d739b5c3d2f2387f2f80e895fafffe7,2315.9361084593243250157657628683828679011921275596
24954913,0x1d27ad3613e84e201bc87929590f95e75454cdc0,0x28b1dc1a5e3699a428bc51d234dfab7c9cb2a183,0xb0b3b89e547f15eb725cdcecc9035de044b49037578a49e6dc0c63ec64002519,2315.278208700832626527073197747433500021161038128
24954913,0xe3d41d19564922c9952f692c5dd0563030f5f2ef,0x1d27ad3613e84e201bc87929590f95e75454cdc0,0xb0b3b89e547f15eb725cdcecc9035de044b49037578a49e6dc0c63ec64002519,2315.278208700832626527073197747433500021161038128
