block_number,from_address,to_address,transaction_id,exchange_rate
24947551,0xadacdd97b78c62d3bc261d9aa996f6349ebdbecb,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0x47fb6acececfdb5137b1e92edbfb2e3e3d093d0d2cb259c5ef0db2d1fbee8f83,2310.2797649568729799338977167175580329850666549601
24947551,0x000000000004444c5dc75cb358380d2e3de08a90,0x4c3ccc98c01103be72bcfd29e1d2454c98d1a6e3,0x4df353f487f9e9b9ee95e82fc62a25431cf03784b9d076247bca0d236a648c38,2304.7762301474924669324265939879412583965380822029
24947551,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x69cdfeaa6510fb14a3672feb01b0fee3a47d2b5ef03ed6f03364e54fce5c4a22,2308.4616719117416568136674105413919714642987054545
24947552,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,0x545c39458229eaba436370c24348837f1224d671822bbec98c577a3961672859,2308.2468801089918256130790190735694822888283378747
24947552,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x041b748aa13512280725f5b89a212089cb9341c84b5d5e819dd93322854cf507,2309.5452772898509756622962850846808653415359595158
24947552,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x000000000004444c5dc75cb358380d2e3de08a90,0x041b748aa13512280725f5b89a212089cb9341c84b5d5e819dd93322854cf507,7894.0145722670866068310753006908215987207311809451
24947552,0x1f2f10d1c40777ae1da742455c65828ff36df387,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x041b748aa13512280725f5b89a212089cb9341c84b5d5e819dd93322854cf507,2308.6638011918420460293738648601793088826576398955
24947552,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,0x22fa6362185a482b97c1463161a39d4df3994d352a7f811c014579c9428cc49d,2308.5511395348837209302325581395348837209302325581
24947553,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x4c3ccc98c01103be72bcfd29e1d2454c98d1a6e3,0xc2857baa06ef8d3b4837609788893d5f34a004eb8b1d29241a1e6d0f5ea08496,2307.6600742401824207833375492079702057278176855947
24947553,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x4c3ccc98c01103be72bcfd29e1d2454c98d1a6e3,0xc2857baa06ef8d3b4837609788893d5f34a004eb8b1d29241a1e6d0f5ea08496,2307.2201430102792059912920594871186978204360266961
24947554,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x8f10b468b06c6fd214b65f87778827f7d113f996,0x93d3a3921df6c2e5021c29aadeb65818f9743f59cf40a30a696507b74179e385,2307.0284574396049386224402015125290463629090673415
24947555,0x000000000004444c5dc75cb358380d2e3de08a90,0x0000000aa232009084bd71a5797d089aa4edfad4,0x9d8599af977e03e23de4ede0b122fda228f8e5f7f50c9d946597c1c280ba08ea,2308.7572065888306533311464038042082795022600185219
24947555,0x0000000aa232009084bd71a5797d089aa4edfad4,0x73d53553ee552c1f2a9722e6407d43e41e19593f,0x9d8599af977e03e23de4ede0b122fda228f8e5f7f50c9d946597c1c280ba08ea,2308.7160601018569124815490433846506137638888915869
24947555,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x6baa0155bf0cb030c61f5917ab44e59519be140901eb0efaa7f2c7e45278ae93,2307.6624559553783106928832481688594794488390399296
24947555,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,0x79fe7d18705ae307344b451f727802e910c890a2e8a938d08193d2913865624b,2308.2300182613234952460852963735152682193916481368
24947555,0x06cff7088619c7178f5e14f0b119458d08d2f5ef,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0xfe0221bdf8654e4c3ff9c7019e019a2fdf85a9332d4ac9ab5541a3bd927b0f18,2308.6171190237438775106693887768166175181495253593
24947555,0x28b1dc1a5e3699a428bc51d234dfab7c9cb2a183,0x163f3103de041d25464e2c8a4f8f3187ec1856e0,0x8480ced559a2b476a4835aa060fe2195ac30b14ec260a0b5f5bd547749cbd88b,2307.1505004668442648498958165703336182546031690884
24947555,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0x1d44fdca4114f181e8e6db6362324db59371c49cc42df85ad424c515d2bfd002,2307.0874166666666666666666666666666666666666666667
24947555,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0x1d44fdca4114f181e8e6db6362324db59371c49cc42df85ad424c515d2bfd002,2307.3838888888888888888888888888888888888888888889
24947555,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0x4f7e79fc4a71ff4a99a28ddadf7964dd92d25a40,0x9c0c71c62976d843283d78552b223cc90b1e83aa4889dd7c400bc993e62f4f31,2307.912415871671420367175840505126857267236604785
24947555,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0xc10ee9031f2a0b84766a86b55a8d90f357910fb4,0x9332bcfe7025fbddd08f6c5a430a37d10d9b8a02572970bf041849f386bb3eec,2307.496057209122535755701584847313490529570931581
24947555,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0xadacdd97b78c62d3bc261d9aa996f6349ebdbecb,0x3d33c0de1a06f2e418858b50fba7311f5bc21e08532b78cd5f1c35d81ceea663,2307.3330369254846863013399816233466623770839352418
24947555,0xadacdd97b78c62d3bc261d9aa996f6349ebdbecb,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0x3d33c0de1a06f2e418858b50fba7311f5bc21e08532b78cd5f1c35d81ceea663,2307.9487839721594497036266045774250675153372552651
24947555,0x43403583e889ada1c951a94e9996af3a5ccf7b46,0xe3d41d19564922c9952f692c5dd0563030f5f2ef,0x91dbc0e5b414967b77a7c59db5b04b85e76309be346137caa538237dd3e05ce9,2308.3094840436448408553003539093464547214162453602
24947555,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0xb9e9e795fd530314663f779f7f57950c6bc1eb4b,0x67814ea253275f34da5869f3ab420be779061d03551370b66f5edf0ab3856aab,2307.6715681434779897141438044085293791378995655864
