block_number,from_address,to_address,transaction_id,exchange_rate
24958051,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x5ce741a6e8307c8b11f2d27a75df0844f06bfef1,0x536f96feca3d6944630d4c3c39988fe75a624949a0db4aa2f88385ca58aa45fd,2307.1575156504408599965609047558758428461845720086
24958051,0x3aa370aacf4cb08c7e1e7aa8e8ff9418d73c7e0f,0x7f54f05635d15cde17a49502fedb9d1803a3be8a,0x96f879b38358e336d7cbf831b104a0339e1f2bef20d9be8c8465f4a709a30d0c,2305.124267431866894451913517500859143520676989234
24958051,0x28b1dc1a5e3699a428bc51d234dfab7c9cb2a183,0x163f3103de041d25464e2c8a4f8f3187ec1856e0,0x3711dc070d2a7553f6d925e632f4ee4af7a39a010a84541885f6b58b66eaba61,2307.8211379395174133510007030064954281609784866585
24958052,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0xb9e9e795fd530314663f779f7f57950c6bc1eb4b,0xb4617a20ac7ce24c870aff56e8afceda194a4beecc70fa4b514aba86507e86ee,2307.5854396522902039451688398528920093614175860916
24958053,0xe0523b85fad2015c0b6ae78e8c71ece5edbe5a67,0x8f10b468b06c6fd214b65f87778827f7d113f996,0x884a870f9737e1829bfa1581c225ae18a5afc9ae89d9985321a707994f74c831,2307.7530590884077638959200932032263906468477894704
24958053,0x2c0552e5dcb79b064fd23e358a86810bc5994244,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x4f11667c6b912562d90563bd5a6d06975ef5a68387af8f4bc714aa5904907527,2307.8880451492593395757356222795667193373838313662
24958053,0x0000000aa232009084bd71a5797d089aa4edfad4,0x000000000004444c5dc75cb358380d2e3de08a90,0xd829d2c1339ff9da1537a189b4914ea99e3569adaca27847b7984fe2d1ae7183,1285.0814196118854238639969584902718610648823001329
24958054,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x9f7ff96efe32144d6eedfd126c6ade02f32777cc9f5e7ca072c1c684f7c83b96,2308.6906666978002518619715098664287813345027804555
24958054,0x81f3ce9c6a3e3f23430f773d7926516448d071ad,0xe27008a503a9e6a37b8abb32aa123640f0508dd2,0xbaae970cfba70551ec75cfdc02178ed3b7a5269f3afb797abe96b16f533fb12c,2310.8299019597040153912856516715609969497040446326
24958054,0xe27008a503a9e6a37b8abb32aa123640f0508dd2,0x08baf37cfeaff1e8e2a8695ed9b7dc3cf96beb9d,0xbaae970cfba70551ec75cfdc02178ed3b7a5269f3afb797abe96b16f533fb12c,2310.8299019597040153912856516715609969497040446326
24958054,0x08baf37cfeaff1e8e2a8695ed9b7dc3cf96beb9d,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0xbaae970cfba70551ec75cfdc02178ed3b7a5269f3afb797abe96b16f533fb12c,2309.9035557530283689454988110998142343270232521151
24958055,0x28b1dc1a5e3699a428bc51d234dfab7c9cb2a183,0x8ce7a5fc14265d3c0273ef90b0dbf3c44ae421ff,0xc8ad266437637634bdad5f321fe60f3d876b8d5f7191145e8edc3834072eec9f,2349.7290236276822101726541335518113827258555019515
24958055,0x000000000004444c5dc75cb358380d2e3de08a90,0x49e9a8ea9b6c05d5b2307538d159350a5aea73ac,0x102f47611d101d659a86a9025fcff03e852b508b774cf54aea9dec1bfa3a18bc,2309.6189833945753178040263429520540064682037316264
24958055,0x49e9a8ea9b6c05d5b2307538d159350a5aea73ac,0x000000000004444c5dc75cb358380d2e3de08a90,0x102f47611d101d659a86a9025fcff03e852b508b774cf54aea9dec1bfa3a18bc,1154.8094916972876589020131714760270032341018658132
24958055,0x49e9a8ea9b6c05d5b2307538d159350a5aea73ac,0x15ccf087670a46e54d71bd1de429dde0c372d17f,0x102f47611d101d659a86a9025fcff03e852b508b774cf54aea9dec1bfa3a18bc,2309.7608414590827370624597048888540335781638416159
24958057,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x4d5e9be480026ea9fb89318c655ffc883a809019db95d525dce16224bde8cd4c,2311.3451615825964515680861032735914604341504363457
24958057,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0xa546c387c3609c968e305e4bd57149e9f38f9ac776923832de6bdf219efdc5fd,2310.7788054492643203049558004259335632536958348186
