block_number,from_address,to_address,transaction_id,exchange_rate
24953951,0x000000000004444c5dc75cb358380d2e3de08a90,0x0000000aa232009084bd71a5797d089aa4edfad4,0xb7ef6e9a13406b5670b46e2313c3bc133a6c739bca356f7c33e8740f2cf71208,2318.9045062260938765068007928115875170873256082456
24953952,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x6d7f6ec1e3868f9863797aa46be67c8c8af6012237d07fccb3f93d7ec7dc43a0,2318.4111415747397488565297833101769209876485396644
24953952,0x4313c378cc91ea583c91387b9216e2c03096b27f,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x2d900c6e4460c58a8dcbcc59aebf9a4ac573c95103b128663b9ca7e84abe495b,2320.4201961985148035328077938188764730981258610459
24953952,0x1445f32d1a74872ba41f3d8cf4022e9996120b31,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xce03c2e63b08040621bc38b194bc0059279b503b5601aa90362ee3048ace39a2,2319.0268956782595374725258180419627045483261274891
24953953,0x000000000004444c5dc75cb358380d2e3de08a90,0x0000000aa232009084bd71a5797d089aa4edfad4,0x15563d99f209d178db8b4aba3a59e3188fc5e2fcceeed7963ef819a77de391fd,2318.2525294397717683276034958074647109159501062237
24953953,0x646240365c8c11832de4de8c5ee6e4af9180b6ca,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0x76a2f7d6261d2e6a959a2a0a102317ad33d22f2b41733dae788111597f988763,2318.7450533092360331190905553548573746194716481439
24953954,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0xbb7c880fdf60efb1afa9c3a84c498cc58fc279a5079f27f1ff6d4801f096cf23,2318.4938475893537987260447367745654165239257106839
24953955,0x28b1dc1a5e3699a428bc51d234dfab7c9cb2a183,0x1d27ad3613e84e201bc87929590f95e75454cdc0,0x7886f7dcaced51a03680520767201b87b6911d1e42f195428b82363070f7a741,1686.3239944953117630023253476343373252254681457816
24953955,0x1d27ad3613e84e201bc87929590f95e75454cdc0,0xe3d41d19564922c9952f692c5dd0563030f5f2ef,0x7886f7dcaced51a03680520767201b87b6911d1e42f195428b82363070f7a741,1686.3239944953117630023253476343373252254681457816
24953956,0xef6fc636a63859e08ad3479fe456262eed2e5042,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x3bb9fa94fd57759fad655943c5c51271c33a10915762e0fb0ac36551ffbf2293,2320.431025364712790461437143138326730273706403334
24953957,0x4a14347083b80e5216ca31350a2d21702ac3650d,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0x1a7b41efa0c77ac845e44399d8062f020e1d00d4d4b2405f4cb2cee9288e23d7,2321.1582396268287533696207606292769573731723443751
24953958,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xeff6cb8b614999d130e537751ee99724d01aa167,0x95c5e69dd1a421163b64a6da893a4c5e79c2520c73d72b14dd961ea9d6e586d6,2319.2693920496625160854725126869324690603074976577
